,Unnamed: 0,id,date,text,STANCE,OPINION,POL
2221,2264,5c972ac0884ce403f24d8e02,Sun Mar 24 06:59:06 +0000 2019,"@SushmaSwaraj @IndiainPakistan @TOIWorld Though it is your duty but you, as a member of the BJP, has failed to stop violence in your own country. You have lost the moral ground ma'am .\nThe people you are condemning are different from the people who voted/vote you. Have some dignity and save your soul. #iwontvoteforModi",2,1,2
2222,2265,5c972b21884ce403f24d8e5a,Sat Mar 23 14:13:33 +0000 2019,"Hey @rssurjewala,\n\nNow that Income tax DG has clarified that you released a fake diary. How about you call another press meet &amp; accept the fact that you are hired by Gandhi family to spread fake news &amp; apologies to @BSYBJP \n\nAnyways we will greet you with a defamation suit. https://t.co/rnsmfHQyW2",0,1,0
2223,2266,5c973679884ce405febfd679,Sun Mar 24 06:04:53 +0000 2019,"Kejriwal is doing what Congress has been doing for last 60 years, divide and rule\n\nDadri, Hyderabad drama and now Gurgaon Rona, all this is part of his minority vote appeasement schedule.\n\nAAP is same as Anti Hindu parties like AIMM, TMC, CONGRESS, SP, CPIM.\n\n#KejriwalHatesHindu",2,1,2
2224,2267,5c97368f884ce405febfd6a3,Sun Mar 24 05:17:00 +0000 2019,All these political bastards of Congress &amp; AAP are giving hate statements on Hindus. \nWhy only Hindus ?\nWe Hindus are the reason for this. \nUnlike Muslims we dont have Unity...We are divided into castes. \n\nThats why for thoushands of yrs foreigners ruled us. \n\n#KejriwalHatesHindu,0,1,0
2225,2268,5c973bac884ce405febfdf44,Sun Mar 24 08:03:20 +0000 2019,"@irobertvadra I observe a few things.\nRobert Vadra- Belongs to Business Family &amp; doing his business\nSon in Law of the powerful family\nNever be rude &amp; Arrogant\nPro-family person\nPro-Wellness &amp; health\nCalm Quite \nHe has been alleged, humiliated, insulted daily basis\nOnly fault\nHe loves Priyanka",0,1,0
2226,2269,5c973e28884ce405febfe399,Sun Mar 24 08:21:26 +0000 2019,#KejriwalHatesHindu\n1) ultra leftist like AAP takes inspiration from Karl Marx\n\n2) karl marx says religion is like afeem\n\n3) these ppl r unofficially irreligious bidharmi ppl\n\n4) their target is hinduism..once hinduism is weak they can play their dirty trick later\nThey hate hindh,0,1,0
2227,2270,5c973fbb884ce403d663c17a,Sat Mar 23 11:00:05 +0000 2019,Dear @arunjaitley\nRahul Gandhi is trying to make ppl believe that GST is\n1. Five different taxes\n2. A new tax and not a replacement of Excise &amp; VAT.\n\nHis rallies are a proof.\n\nHis Momma had installed a joker economist as PM and nw has unleashed a lie machine. Got to counter this,1,1,1
2228,2271,5c973fce884ce403d663c1a2,Sun Mar 24 07:16:17 +0000 2019,"@ramtaj0gi @BJP4India @TwitterIndia @Twitter @jack You can't be proud of both PM of new Zealand &amp; of India. They are opposites. Did u see how she handled the mass murder of Muslims? And what did your lord mass murderer do? He helped in fanning it, he stopped army from helping, till date he hasnt apologized for it let alone fix it https://t.co/KWjbvogi1Z",2,1,2
2229,2272,5c9741b9884ce405febfea0d,Sun Mar 24 08:37:07 +0000 2019,"#KejriwalHatesHindu this sick man has openly ALLOWED AND HIMSELF propogated ""CHRISTIAN CONVERSION OF HINDUS""\n\nThese events are full of extreme racist hatered for Hindu gods and faith , like Hitlor had for Jews\n\nHow can any human support this Anti Hindu Kejriwal or AAP",0,1,0
2230,2273,5c9745c8884ce403d663cf29,Sun Mar 24 08:41:12 +0000 2019,@DeepakSinghINC @smritiirani @narendramodi Are you a dumb? Bng a politician you dnt even know that Rahul Gandhi is the MP of amethi and he only gets funds for his constituency (Amethi) so plz lets us know wat Rahul Gandhi has done for amethi with his funds . FYI  he has no time even to debate  for amethi in parliament. https://t.co/Klni8lFLKV,1,1,1
2231,2274,5c9749c0884ce405febff6a6,Sat Mar 23 22:56:28 +0000 2019,Hope you know South Indian brothers &amp; sisters have already shown BJP its place\n\nFYI South India is also a part of India &amp; people are less superstitious &amp; more practical than North\n\nBTW MP &amp; Rajasthan where Congress defeated BJP recently dont belong to South\n\n#BhaagRahulBhaag https://t.co/mdsNF6aQ3a,2,1,2
2232,2275,5c9749d4884ce405febff6c8,Sun Mar 24 06:00:13 +0000 2019,"Don't vote these who says they hate Hindus, if they hate Hindus then why would vote for them, remember this is not Pakistan where you can hate Hindus, if you hate Hindus so much they fight election in any Muslim country, we don't want you here. #KejriwalHatesHindu",1,1,1
2233,2276,5c974eff884ce405febffeda,Sat Mar 23 18:30:04 +0000 2019,"Many Others from High Level Join BJP to Hide His Crim, Offence, Guilty, And Faults.. Some Others Join BJP to LOOT, SHOOT, and for Increasing Income.\nSapna is one of them Who Join Congress, Who Come from the Soil and Soul of INDIA, To Serve the Nation,@INCIndia #SapnaChaudhary",2,1,2
2234,2277,5c9759b2884ce407bf0d891c,Sun Mar 24 10:15:52 +0000 2019,"Dear political party supporters, don't celebrate or troll too much if someone joins a party. You don't know how long they will be, nowadays people quit within 12 hrs of joining a new party. And in some cases they are not even joining the party . #SapnaChaudhary",0,1,0
2235,2278,5c975c01884ce407bf0d8db2,Sun Mar 24 08:02:01 +0000 2019,Did @RahulGandhi buy 2 properties worth 1.4 cr and 5.2 cr from UNITECH- company involved in 2G scam.Who paid for these &amp; source of income?\n\nPls note:\nI have proof- top Cong leaders were trying to fix 2g probe to save accused -2G accused escaped- Will put out evidence soon!,1,1,1
2236,2279,5c9762e5884ce403d6640458,Sun Mar 24 10:58:40 +0000 2019,@chittukuruvi4 appreciate his work. We can't look back now. Its like we've taken a pole vault jump and we're high over the bar...Only Modiji can help us soft land well and emerge victorious. #ModiOnceMore\n\n2019 is much more for India than for any political party. I hope people realise that 5/6,1,1,1
2237,2280,5c976c1e884ce407bf0da753,Sat Mar 23 20:06:33 +0000 2019,"Vivek Oberoi conducted a press conference for the promotion of ""PM Narendra Modi""\n\nBut Narendra Modi himself never conducted a press conference.\n\nAnd they added names of people who doesn\'t even work for the movie.\n\nWithout lies how can Modi\'s movie releases?\n\n#BhaagRahulBhaag",2,1,2
2238,2281,5c977c6d884ce407bf0dbbab,Sun Mar 24 12:47:36 +0000 2019,"Bhakts mocking Congress after Sapna Chaudhary joins INC \n\nare the Same bhkts who were mute When BJP gave ticket to NIAHALCHAND\n\nBhakts are happy with Rapist bt not with a Actor/Dancer.\n\nPS: Hema malini,  Manoj tiwari, Rajiv kishan all are Scientist.\n#SapnaChaudhary",2,1,2
2239,2282,5c977e07884ce403d66427ed,Sun Mar 24 12:54:25 +0000 2019,@rssurjewala What?\n\nThey just said dynasty politics\nBut u r saying\nJobs\nRural distress &amp; failed economy also was part of congress!\n\nYes I agree\nFinally someone got a spine!!\n\nYes India doesn't need any lecture who let Bhagat Singh hanged for political benefits!!\nIndia needs BJP\n#NamoAgain,1,1,1
2240,2283,5c977f12884ce407bf0dbf08,Sun Mar 24 12:16:47 +0000 2019,"Shocking! Singer Sapna Chaudhary's claim that Congress forged her membership document and released dated picture are true. \n\nLook closely, the form released by Congress, which apparently carries her signature, is valid for a 5 year period between 2011-15 and is not a recent one! https://t.co/OGOfZqvSFc",0,0,0
2241,2284,5c978089884ce4097f938534,Sun Mar 24 12:26:35 +0000 2019,"I am hating the fact that people instead of talking about how #SapnaChaudhary will do in the elections etc. are using her profession as an abuse against her. That's definitely not the literate India. I am also supporting @BJP4India this time, but not and will never like this.",1,1,1
2242,2285,5c9782e5884ce403d6642e77,Sun Mar 24 13:15:11 +0000 2019,"Modi bola, jitna man ho #ScheduledCaste atrocity karo. Police Complaint agar aayegi to uske liye mai hoon na. Delhi Police meri, CBI meri, koi tumara kuch nai bigad payega, Modi said keep abusing their God Ambedkar ji, their family, females and everyone.\n\n#ModiHainTohMumkinHain",1,1,1
2243,2286,5c9785eb884ce403d664321e,Sun Mar 24 13:28:05 +0000 2019,"Today We, #ModiOnceMore Team Guj met sitting MP of Jamnagar Shri @PoonambenMaadam ben, who is contesting from same seat again. \nA very humble, graceful and ground to earth person, no wonder why she is loved and respected by all.\nWe Learnt many things from Poonamben. Thank You Ben https://t.co/oZHTQlOOm9",1,1,1
2244,2287,5c9787a5884ce4097f938e42,Sun Mar 24 13:30:41 +0000 2019,@DickDarryl @joerave @Luv_Datta @SikandDipali @radhacharandas @rajarajeevkumar @priyankasures @PradzWorLd2020 @mkatju @alamgirizvi @kurup62 @Shabeena_CM @Pradeep_tk @Knights_Indian @KPadmaRani1 @HarmonickaMaini @ravishndtv @AnthonySald @exhortofgeeta @MaryDenniz There were many among the Christians &amp; Muslims who made that gross mistake in 2014 and other minorities too .... when NaMo appeared as a breadth of Fresh Air &amp; Promised a Corruption Free India \n\n2019 - They saw through all Jhumlas &amp; realise the blunders \n\n#IWontVoteForModi,2,1,2
2245,2288,5c9789d5884ce40a63299da8,Sun Mar 24 12:00:52 +0000 2019,"Dosto,\nSo called Godi Media won't ask questions hence we have to\n\nRahul Gandhi's income has gone up by 1600% and we all know that he is having no job. This happened under UPA Raj. He has leased his farm house to a scam accused co. So pls let's ask imp ques #RahulGandhiScamLink",1,1,1
2246,2289,5c9789fa884ce40a63299df9,Sun Mar 24 13:14:56 +0000 2019,Those who're enjoying power since May 2014 are holding Press Conf &amp; are trending #RahulGandhiScamLink to prove that One leader is scam tainted.\n\nMature &amp; responsible Govt would have investigated this &amp; tried to punish guilty which can't be expected from Feku's Gobar_nance Model.,2,1,2
2247,2290,5c978e06884ce403d6643d15,Sun Mar 24 12:17:59 +0000 2019,@SushmaSwaraj look at your own country first where minorities r treated this way before poking nose in internal matter of Pak. Btw hindu girls were abducted frm province where ur dulara bilawal's party is in power. Why don't u ask him ? or is it some joint conspiracy of you two ? https://t.co/SKpGwfMWPP,2,1,2
2248,2291,5c9791a9884ce40a6329acda,Sun Mar 24 12:36:27 +0000 2019,"U shud actually answer to this @RahulGandhi how come u earned just 9Cr Out of 55 lac in 10 long years? Had u bought MRF shares that cost just Rs.200 way back in 2004 u would have easily made 108Cr Out of it in just 10 yrs when its value stood at 40,000.Really how silly of u. https://t.co/2KxI6dJ3Hn",1,1,1
2249,2292,5c979367884ce403d66443db,Sun Mar 24 14:22:17 +0000 2019,"""BJP govt. se pehle humein bahut pareshaani hoti thi! Der raat lakdi laakar, humko khaana banana padta tha. Modi Sarkar ke aane ke baad humein cylinder mila aur electricity mila! Isi wajah se hum BJP ko hi chunenge"" (as translated in Hindi)\nThis is why- #PhirEkBaarModiSarkar https://t.co/rL0yLK8uju",1,1,1
2250,2293,5c97951c884ce403d664472f,Fri Mar 22 13:52:18 +0000 2019,"@smritiirani I have no doubt that with your unsurmountable challenge to years of neglect &amp; decay under dynastic rule, citizens of Amethi will give the dynasty a nasty shock this time &amp; vote for the change that is transforming India.\nMay the force be with you.\n#EkbarFirModiSarkar https://t.co/NEGAbuDYCc",1,1,1
2251,2294,5c9798c9884ce403d6644ce2,Sun Mar 24 02:56:46 +0000 2019,SMRITI IRANI'S WORK IN AMETHI IN LAST 5 YEARS\n\nSainik School\nCT Scan Centre\nKrishi Vigyan Kendra\nUrea &amp; DAP Racks\nRail Electrification\nReservation Counter\nLink Road Between Amethi &amp; Rae Bareli to NH\nSoil Testing Lab\nRelief packages After a Fire\nWi-Fi Facility https://t.co/zhf1eNZEgV,1,1,1
2252,2295,5c979ca1884ce403d66452ad,Sun Mar 24 15:01:33 +0000 2019,@narendramodi The man who sleeps for only 4 hours.\nThe man who works 18 hours a day.\nThe man who did not take a single day leave in the last 5 years.\nThe man who worked only for upliftling India.\nPM who is a blessing for India! #VoteKar\nhttps://t.co/UgyvvUEAW3,1,1,1
2253,2296,5c97a78d884ce403d664647e,Sun Mar 24 15:03:33 +0000 2019,"That TINA (There Is No Alternative) factor is just a lame excuse for your inability to inform and educate yourself about the state of the nation, and failing to take a strong decision to vote out Modi. Just remove Modi. Don't look for excuses to vote for Modi.",2,1,2
2254,2297,5c97a7e1884ce403d664652c,Sun Mar 24 02:27:33 +0000 2019,"@Bhartiysannari @CongressDahan This is what one gets for voting Muslim league, all the Muslims in Inda voted for muslim league and most of them remained back in India. My Hindu brothers these muslims are capable of making another Pakistan with the help of Congress.....vote wisely for BJP and PM Modi....",1,1,1
2255,2298,5c97afcd884ce40a6329dd77,Sun Mar 24 11:33:09 +0000 2019,"The opposition is already foresighting their failure in the Lok Sabha elections, 2019 that they are not ready to give the ticket to their existing members and is searching for the people with good fan following. But, nothing can stand against @BJP4India this time.\n#SapnaChaudhary",1,1,1
2256,2299,5c97b5ae884ce403d6647ef4,Sun Mar 24 14:24:59 +0000 2019,"@narendramodi Sir we've 15 lakh+ Indian Army and barely 10% of them votes. These 10% are those who are on leave during the election times. Though postal ballot system is there but it's only on papers in Army. I did short service in Army, not once I've seen anyone vote. Please look into it.",0,1,0
2257,2300,5c97bda1884ce403d6648d9d,Sun Mar 24 17:23:09 +0000 2019,"@narendramodi @vikramchandra @rajeshkalra @abhijitmajumder #VoteKar for New India,\nVote karo, for Strong India,\nVote karo, for Digital India,\nVote karo, for Make in India,\nThis time go out and Vote, for your single vote has the power to alter the destiny of this great nation!\nAb ki baar #PhirEkBaarModiSarkar \n#VoteKar for PM Modi!!!",1,1,1
2258,2301,5c97c19e884ce40e580e1d59,Sun Mar 24 12:20:55 +0000 2019,The NSEL scam had broken out into the public domain in July 2013. The NSEL was Indias first electronic spot exchange that was established with the purpose of serving as a single market for both manufactured and agricultural products across the country. #RahulGandhiScamLink https://t.co/MSQ20lvHvK,0,1,0
2259,2302,5c97cf87884ce403d664a4d7,Sun Mar 24 17:00:07 +0000 2019,"@HardikPatel_ Didnt you say that you will never join electoral politics? Less than one year ago? And, you are talking about probity? You are unemployed because you are not employable! This is not related to the economy or job creation. And, if you do get a ticket, you will lose! #NaMoAgain",1,1,1
2260,2303,5c97dd24884ce403d664aea7,Wed Mar 13 09:22:28 +0000 2019,"In 2014 Lok Sabha Elections, BJP secured 31.3% votes &amp; formed Govt\n\nBut in 2019 Lok Sabha Elections, if BJP secures anything less than 45% votes\n\nThen we might lose PM Modi\n\nBecause the votes of opposition won't be divided due to grand alliance\n\nIndians, your one vote matters",1,1,1
2261,2304,5c98141a884ce40e580e3fa4,Sun Mar 24 23:34:44 +0000 2019,"@RakeshSinha01 @sambitswaraj @BJP4India Smriti Sets her Slogan for Amethi poll #BhaagRahulBhaag. Will RaGa still Run Away(Bhaag) from accepting Smriti Irani\'s long outstanding Challenge of having open ""One 2 One Debate"" with her in Amethi? Time is running out for RaGa. He must accept Smriti\'s challenge now!",1,1,1
